Geolocation,Industry Description,Metric,2010,2013,2015,2017,ADM1_CODE
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments which used the internet for sending or receiving emails,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments which used the internet for sharing or distribution of information with other organizations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments which used the internet for sharing or distribution of information within the establishment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments which used the internet for staff training,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with Social Media Account,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with business transaction via cellular mobile phone/ smartphone,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with computers and communication equipment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with e-commerce via network channels other than the internet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with e-commerce via the internet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with extranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with internet access,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with intranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with web presence,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with wide area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with wired local area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Establishments with wireless local area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Number of employees,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Data processing hosting & related activities; web portals,Number of establishments,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Employees using computer routinely at work,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Employees using computer with internet connection routinely at work,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for completing forms on-line or sending completed forms,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for downloading or requesting government forms,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for finance accounting and auditing,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for internal or external recruitment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for making on-line payments to government corporations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for obtaining information from government organizations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for obtaining information from other organizations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for sending or receiving emails,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for sharing or distribution of information with other organizations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for sharing or distribution of information within the establishment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments which used the internet for staff training,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with Social Media Account,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with business transaction via cellular mobile phone/ smartphone,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with computers and communication equipment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with e-commerce via network channels other than the internet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with e-commerce via the internet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with extranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with internet access,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with intranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with web presence,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with wide area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with wired local area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Establishments with wireless local area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Number of employees,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT manufacturing industries,Number of establishments,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Employees using computer routinely at work,66.7,0.0,53.8,53.8,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Employees using computer with internet connection routinely at work,66.7,0.0,48.7,48.7,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for completing forms on-line or sending completed forms,100.0,0.0,75.0,33.3,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for downloading or requesting government forms,100.0,0.0,100.0,100.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for finance accounting and auditing,0.0,0.0,25.0,33.3,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for internal or external recruitment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for making on-line payments to government corporations,50.0,0.0,50.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for obtaining information from government organizations,100.0,0.0,75.0,33.3,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for obtaining information from other organizations,50.0,0.0,25.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for sending or receiving emails,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for sharing or distribution of information with other organizations,50.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for sharing or distribution of information within the establishment,100.0,0.0,25.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments which used the internet for staff training,0.0,0.0,0.0,66.7,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with Social Media Account,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with business transaction via cellular mobile phone/ smartphone,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with computers and communication equipment,100.0,0.0,100.0,100.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with e-commerce via network channels other than the internet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with e-commerce via the internet,0.0,0.0,0.0,25.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with extranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with internet access,100.0,0.0,100.0,75.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with intranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with web presence,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with wide area network,50.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with wired local area network,0.0,0.0,25.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Establishments with wireless local area network,0.0,0.0,50.0,25.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Number of employees,15.0,0.0,39.0,39.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT service industries,Number of establishments,2.0,0.0,4.0,4.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Employees using computer routinely at work,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Employees using computer with internet connection routinely at work,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for completing forms on-line or sending completed forms,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for downloading or requesting government forms,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for finance accounting and auditing,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for internal or external recruitment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for making on-line payments to government corporations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for obtaining information from government organizations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for obtaining information from other organizations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for sending or receiving emails,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for sharing or distribution of information with other organizations,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for sharing or distribution of information within the establishment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments which used the internet for staff training,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with Social Media Account,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with business transaction via cellular mobile phone/ smartphone,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with computers and communication equipment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with e-commerce via network channels other than the internet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with e-commerce via the internet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with extranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with internet access,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with intranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with web presence,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with wide area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with wired local area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Establishments with wireless local area network,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Number of employees,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),ICT trade industries,Number of establishments,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Employees using computer routinely at work,66.7,0.0,53.8,53.8,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Employees using computer with internet connection routinely at work,66.7,0.0,48.7,48.7,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for completing forms on-line or sending completed forms,100.0,0.0,75.0,33.3,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for downloading or requesting government forms,100.0,0.0,100.0,100.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for finance accounting and auditing,0.0,0.0,25.0,33.3,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for internal or external recruitment,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for making on-line payments to government corporations,50.0,0.0,50.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for obtaining information from government organizations,100.0,0.0,75.0,33.3,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for obtaining information from other organizations,50.0,0.0,25.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for sending or receiving emails,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for sharing or distribution of information with other organizations,50.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for sharing or distribution of information within the establishment,100.0,0.0,25.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments which used the internet for staff training,0.0,0.0,0.0,66.7,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with Social Media Account,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with business transaction via cellular mobile phone/ smartphone,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with computers and communication equipment,100.0,0.0,100.0,100.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with e-commerce via network channels other than the internet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with e-commerce via the internet,0.0,0.0,0.0,25.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with extranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with internet access,100.0,0.0,100.0,75.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with intranet,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with web presence,0.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with wide area network,50.0,0.0,0.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with wired local area network,0.0,0.0,25.0,0.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Establishments with wireless local area network,0.0,0.0,50.0,25.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Number of employees,15.0,0.0,39.0,39.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information and communication technology sector,Number of establishments,2.0,0.0,4.0,4.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information economy,Employees using computer routinely at work,67.2,53.1,66.7,66.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information economy,Employees using computer with internet connection routinely at work,37.7,30.6,63.0,62.3,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information economy,Establishments which used the internet for completing forms on-line or sending completed forms,80.0,80.0,83.3,40.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information economy,Establishments which used the internet for downloading or requesting government forms,80.0,80.0,100.0,80.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information economy,Establishments which used the internet for finance accounting and auditing,20.0,20.0,16.7,20.0,PH150000000
Autonomous Region in Muslim Mindanao (ARMM),Information economy,Establishments which used the internet for internal or external recruitment,20.0,20.0,0.0,0.0,PH150000000
